"","DAX","SMI","CAC","FTSE","expectedprob","actualprob","residual"
"645",2154.76,2889.5,2196.4,3337.1,2279.16683383577,2154.76,-124.406833835767
"646",2188.18,2909,2223.5,3364.9,2301.72987724576,2188.18,-113.549877245756
"647",2183.78,2918,2215.9,3342.4,2302.78491799312,2183.78,-119.004917993122
"648",2209.17,2942.4,2225.8,3355.7,2319.4867384835,2209.17,-110.316738483497
"649",2227.63,2967.4,2243,3396.5,2339.62942256982,2227.63,-111.99942256982
"650",2227.63,2967.4,2251.5,3412.3,2343.57067816317,2227.63,-115.940678163166
"651",2266.7,2972.6,2276.6,3412.3,2358.57400395266,2266.7,-91.8740039526574
"652",2236.91,2930.9,2264.6,3412.3,2332.07755548613,2236.91,-95.167555486129
"653",2229.62,2934.2,2281.9,3462,2341.42354359335,2229.62,-111.803543593353
"654",2255.29,2957.6,2281.2,3428.8,2353.1785841128,2255.29,-97.8885841128013
"655",2255.29,2957.6,2268.2,3418.4,2346.91399225805,2255.29,-91.6239922580476
"656",2274.62,2996.2,2290.6,3418.4,2377.03764612503,2274.62,-102.41764612503
"657",2249.85,2999.2,2274.3,3408.5,2370.60711221896,2249.85,-120.757112218957
"658",2233.61,3009.4,2249.6,3379.2,2363.89477780993,2233.61,-130.284777809932
"659",2220.63,3021.9,2275.1,3403,2382.28417990945,2220.63,-161.654179909447
"660",2224.95,3042.9,2307.6,3446,2408.00143213327,2224.95,-183.051432133272
"661",2225,3015.9,2317.3,3440.6,2399.59731721532,2225,-174.597317215315
"662",2228.1,3026.6,2331.3,3413.8,2412.27016392648,2228.1,-184.17016392648
"663",2182.06,2999,2281.9,3372,2374.90342265449,2182.06,-192.843422654494
"664",2142.37,2949.9,2252.2,3360,2336.19381906072,2142.37,-193.823819060719
"665",2151.05,2990.6,2262.3,3400.6,2360.5573261798,2151.05,-209.507326179803
"666",2115.56,3011.1,2234.8,3407.8,2356.90481928658,2115.56,-241.344819286579
"667",2130.35,3037.5,2247.4,3437,2375.65692764887,2130.35,-245.306927648868
"668",2132.52,3049.4,2274.7,3475.1,2394.39684556228,2132.52,-261.876845562284
"669",2098.36,3045.9,2257.8,3470,2384.3833270908,2098.36,-286.023327090795
"670",2073.94,3039.3,2244,3484.2,2374.04673055581,2073.94,-300.106730555809
"671",2107.29,3041.3,2274.5,3481.4,2390.19788295511,2107.29,-282.907882955112
"672",2090.78,3066.5,2278.3,3444,2405.14260663474,2090.78,-314.362606634744
"673",2128.66,3091.3,2282.4,3436.1,2419.53143987757,2128.66,-290.87143987757
"674",2123.31,3095.2,2281,3427.3,2420.91071953777,2123.31,-297.600719537767
"675",2156.61,3140.7,2313.2,3447.4,2458.94613615699,2156.61,-302.336136156991
"676",2192.6,3178.4,2334.4,3491.8,2487.26771354812,2192.6,-294.667713548116
"677",2181.88,3148.7,2331.3,3481.5,2471.2730379644,2181.88,-289.393037964404
"678",2184.05,3169.1,2355.9,3520.3,2492.85121297271,2184.05,-308.801212972707
"679",2137.08,3151.9,2322,3491.5,2468.06830262641,2137.08,-330.988302626408
"680",2143.9,3166.6,2329.2,3475.4,2479.15772442889,2143.9,-335.257724428893
"681",2095.11,3089.8,2287.1,3419.1,2421.41429905647,2095.11,-326.30429905647
"682",2099.57,3097.2,2299.9,3440.2,2431.04220666551,2099.57,-331.472206665507
"683",2116.43,3054.2,2302.1,3429.1,2411.13438727555,2116.43,-294.704387275548
"684",2119.69,3012.2,2296.8,3407,2388.19116569629,2119.69,-268.501165696289
"685",2108.77,3012.2,2275.1,3378.9,2377.91887249325,2108.77,-269.148872493246
"686",2101.93,2947.1,2281.6,3363.5,2349.32606888431,2101.93,-247.396068884308
"687",2130.71,2947.1,2258,3393.2,2337.11772130216,2130.71,-206.407721302158
"688",2135.25,2947.1,2258,3417.7,2336.69625679556,2135.25,-201.446256795562
"689",2162.29,3033.4,2281.2,3425.3,2390.59093022677,2162.29,-228.300930226774
"690",2133.85,3025.9,2251.8,3382.6,2373.05746939135,2133.85,-239.207469391351
"691",2108.06,2997.6,2215.2,3350.3,2341.52673100803,2108.06,-233.466731008033
"692",2113.64,2982.8,2226.7,3333.7,2340.21928390239,2113.64,-226.579283902388
"693",2140.25,3027.5,2252,3341.9,2374.64518291614,2140.25,-234.395182916144
"694",2082.9,2958.4,2208.3,3267.5,2320.21442550008,2082.9,-237.314425500083
"695",2075.33,2929.3,2199,3281.2,2301.02949659667,2075.33,-225.699496596667
"696",2103.24,2888.2,2238.1,3328.1,2299.3498165387,2103.24,-196.109816538702
"697",2057.2,2847.4,2183.1,3270.6,2252.97290163302,2057.2,-195.772901633016
"698",2018.69,2768.5,2144.7,3248.1,2195.44712454681,2018.69,-176.757124546807
"699",2044.45,2803.4,2144.7,3246.5,2212.67240044505,2044.45,-168.222400445052
"700",2076.76,2865.2,2178.7,3278,2259.43607161641,2076.76,-182.676071616406
"701",2132.12,2918.7,2219.9,3305.9,2305.7403698229,2132.12,-173.620369822898
"702",2125.47,2902.4,2216.4,3264.4,2296.68730308302,2125.47,-171.217303083025
"703",2118.01,2858.5,2199.7,3246.7,2267.08166945798,2118.01,-149.071669457976
"704",2124.51,2861.2,2184.6,3233.9,2261.14797605597,2124.51,-136.637976055965
"705",2101.89,2831.6,2175,3191.9,2242.52615154278,2101.89,-140.636151542778
"706",2169.4,2870.5,2215,3233.4,2280.80723447939,2169.4,-111.407234479386
"707",2178.91,2906.9,2258.5,3267.4,2319.72019478256,2178.91,-140.810194782564
"708",2168.11,2887.1,2242.7,3242.9,2302.55343880599,2168.11,-134.443438805994
"709",2160.45,2887.7,2247.8,3255.7,2305.15674277346,2160.45,-144.706742773461
"710",2140.39,2843.5,2221.3,3218.1,2270.88820274995,2140.39,-130.498202749953
"711",2130.55,2804.3,2202.7,3198,2242.69814284434,2130.55,-112.148142844344
"712",2141.7,2824.7,2200.7,3201.5,2251.69918004803,2141.7,-109.999180048028
"713",2162.96,2857,2200.2,3155.3,2268.16265861891,2162.96,-105.202658618909
"714",2144.36,2850.8,2152.6,3121.7,2242.09235882287,2144.36,-97.7323588228696
"715",2144,2831.8,2136.6,3129,2224.67364616556,2144,-80.6736461655564
"716",2167.72,2862.4,2144.5,3129.5,2243.65954076092,2167.72,-75.9395407609168
"717",2162.82,2827.4,2123.4,3123.4,2216.05915299504,2162.82,-53.2391529950369
"718",2151.84,2814.5,2083.9,3092.4,2190.6573479261,2151.84,-38.8173479261031
"719",2142.88,2794.8,2081.9,3086.4,2180.06164273305,2142.88,-37.1816427330546
"720",2142.88,2794.8,2081.9,3086.4,2180.06164273305,2142.88,-37.1816427330546
"721",2142.88,2794.8,2081.9,3086.4,2180.06164273305,2142.88,-37.1816427330546
"722",2177.09,2807.3,2100.3,3116.2,2194.82868714398,2177.09,-17.7386871439794
"723",2184.89,2830.2,2128.2,3131.5,2219.67871216112,2184.89,-34.7887121611179
"724",2202.57,2860.9,2119.6,3129,2230.5872043874,2202.57,-28.017204387404
"725",2203.18,2873.4,2114.8,3120.8,2234.50878098001,2203.18,-31.3287809800086
"726",2224.85,2884,2145.3,3149.4,2254.35761209512,2224.85,-29.5076120951194
"727",2211.19,2887.8,2148.6,3159.1,2257.69893862192,2211.19,-46.5089386219161
"728",2215.19,2877.7,2152.4,3145.8,2254.83421826071,2215.19,-39.6442182607102
"729",2198.24,2843.7,2139.1,3131.7,2231.7303233551,2198.24,-33.4903233550981
"730",2211.92,2872.9,2159.6,3168.3,2255.65055946768,2211.92,-43.7305594676786
"731",2218.37,2869.1,2160.1,3138.2,2254.54365104489,2218.37,-36.1736510448927
"732",2193.89,2837.1,2136,3128,2227.00514947538,2193.89,-33.1151494753794
"733",2194.09,2818.7,2102.7,3098.3,2201.94378706567,2194.09,-7.8537870656728
"734",2194.41,2781.6,2092,3101.2,2178.30855325855,2194.41,16.101446741452
"735",2218.13,2787.9,2135.2,3133.7,2202.26617651138,2218.13,15.8638234886175
"736",2208.68,2763.5,2116.3,3106.1,2181.34946958454,2208.68,27.3305304154583
"737",2241.36,2776.2,2130.9,3125.3,2194.51393196297,2241.36,46.8460680370331
"738",2256.98,2791.3,2147.3,3150,2209.65861008881,2256.98,47.3213899111875
"739",2237.82,2768.9,2150.3,3129.9,2200.45324586991,2237.82,37.3667541300906
"740",2252.51,2736.3,2166,3125.3,2192.24976694469,2252.51,60.2602330553132
"741",2266.72,2765.2,2186.2,3125.3,2216.5030916096,2266.72,50.2169083903987
"742",2261.71,2755.9,2179,3100,2208.78682898494,2261.71,52.9231710150566
"743",2241.85,2705.6,2141.6,3070.5,2165.97041059825,2241.85,75.879589401753
"744",2249.78,2682.2,2162.6,3106,2164.23757590877,2249.78,85.5424240912271
"745",2233.55,2641.4,2158.2,3106,2141.95159125618,2233.55,91.5984087438214
"746",2218.77,2569.5,2139.4,3097.8,2097.34403653585,2218.77,121.425963464147
"747",2241.34,2629,2165,3136.3,2138.6904212764,2241.34,102.649578723603
"748",2248.02,2633,2176.7,3130.5,2146.56043487918,2248.02,101.459565120818
"749",2248.02,2633,2176.7,3137.8,2146.43485565885,2248.02,101.585144341151
"750",2257.33,2678.7,2187,3119.2,2174.37975067743,2257.33,82.9502493225682
"751",2272.96,2709,2187.8,3115.6,2189.76920250034,2272.96,83.1907974996639
"752",2268.11,2727.1,2195.2,3123.5,2202.22031753582,2268.11,65.8896824641761
"753",2254.21,2740.6,2184,3116.5,2203.4418389837,2254.21,50.7681610163036
"754",2245.79,2725.8,2165.4,3122.8,2186.8212725812,2245.79,58.9687274188
"755",2238.97,2732.7,2155.4,3127.3,2185.18745141507,2238.97,53.7825485849321
"756",2238.97,2732.7,2155.4,3108.4,2185.5125811773,2238.97,53.4574188227007
"757",2188.01,2692,2133.3,3089.1,2154.8348125273,2188.01,33.1751874727029
"758",2137.56,2673.1,2084.4,3020.7,2122.46060679981,2137.56,15.0993932001925
"759",2146,2689.2,2091.9,3019.7,2134.12884613785,2146,11.871153862151
"760",2112.8,2711.9,2050.7,2966.4,2125.81074060817,2112.8,-13.0107406081688
"761",2129.76,2742.9,2052.5,2966.4,2141.97885731825,2129.76,-12.2188573182461
"762",2137.34,2722.9,2029.9,2970.5,2120.85110583436,2137.34,16.4888941656368
"763",2113.62,2731.5,1979.7,2931.9,2100.8711487236,2113.62,12.7488512764012
"764",2120.23,2725.9,2007.4,2980.8,2111.00002526093,2120.23,9.22997473907071
"765",2158.88,2728.4,2041.7,2997.8,2128.94043604807,2158.88,29.9395639519321
"766",2163.59,2781.4,2037.2,3009.4,2152.62737295639,2163.59,10.9626270436129
"767",2131.8,2778.1,2023.7,3004.8,2144.38903049676,2131.8,-12.5890304967643
"768",2143.93,2801.1,2046.8,3038.2,2166.5978269036,2143.93,-22.6678269036001
"769",2131.14,2777.2,2028.4,3028.9,2145.86052481532,2131.14,-14.7205248153186
"770",2143.58,2763.8,2020.7,3055.9,2134.97637135123,2143.58,8.6036286487747
"771",2084.42,2744.2,1977.7,3016.3,2104.68614656344,2084.42,-20.2661465634424
"772",2088.44,2740,1992,3039.6,2109.30353090789,2088.44,-20.8635309078895
"773",2073.21,2701.8,1966.4,3045.8,2077.68423749872,2073.21,-4.47423749871678
"774",2047.29,2666.6,1942.8,3030.1,2048.91130608929,2047.29,-1.62130608928919
"775",2031.8,2627.6,1936,3022.9,2026.44660136208,2031.8,5.35339863791819
"776",1986.42,2545,1903,2971.1,1970.27813453083,1986.42,16.1418654691747
"777",1957.08,2544.2,1890.8,2940.2,1964.36850187728,1957.08,-7.28850187727539
"778",2004.93,2595.7,1917,2960.4,2002.38490903598,2004.93,2.54509096402489
"779",2032.52,2626.7,1939,2942.4,2028.8748796456,2032.52,3.64512035439611
"780",2005.07,2577.2,1907,2876.6,1989.75366509002,2005.07,15.3163349099798
"781",2000.48,2561.4,1911.6,2899.9,1983.84704954261,2000.48,16.6329504573878
"782",2022.25,2604.4,1925.8,2909,2011.91799631297,2022.25,10.3320036870309
"783",2042.45,2631.2,1936.3,2946.3,2029.68699929673,2042.45,12.7630007032656
"784",2020.85,2608.8,1892,2919.2,1997.15762936083,2020.85,23.6923706391735
"785",2040.69,2588.9,1872.9,2936.4,1977.58858886728,2040.69,63.101411132724
"786",2061.7,2636.4,1866.2,2970.4,1997.08950106539,2061.7,64.610498934609
"787",2034.64,2609.7,1878.7,2965,1990.22104842874,2034.64,44.4189515712624
"788",2031.33,2598.9,1889,2946.7,1990.3191502725,2031.33,41.0108497275035
"789",2049.1,2590.5,1920.8,2964.4,2001.63716717276,2049.1,47.4628328272413
"790",2047.83,2560.3,1920.8,2962.4,1986.78985034966,2047.83,61.0401496503425
"791",2069.46,2562.5,1949.8,2983.8,2001.87977280195,2069.46,67.5802271980479
"792",2048.57,2508,1942.1,2963.9,1971.54948315782,2048.57,77.020516842181
"793",2051.25,2474.5,1974.6,3005.3,1970.43817171857,2051.25,80.8118282814276
"794",2070.71,2528.3,1974.6,3050.4,1996.1734802713,2070.71,74.5365197286972
"795",2103.54,2514.9,1974.6,3074.8,1989.15058781635,2103.54,114.389412183652
"796",2116.96,2494.7,2025.1,3082,2004.10324558374,2116.96,112.856754416256
"797",2129.86,2521.6,2052.3,3091.3,2030.68061776559,2129.86,99.1793822344109
"798",2120.97,2562.3,2043.7,3077.2,2046.71638307978,2120.97,74.2536169202174
"799",2126.75,2579.4,2053.8,3095.1,2059.84096475762,2126.75,66.9090352423773
"800",2148.23,2599.2,2041.4,3114.7,2063.11457682878,2148.23,85.1154231712194
"801",2144.21,2601.2,2059.8,3106.1,2073.36809367061,2144.21,70.8419063293877
"802",2163.32,2604.4,2076.8,3117.2,2083.18013004694,2163.32,80.139869953065
"803",2135.93,2544.9,2055.7,3082.3,2044.0022578715,2135.93,91.9277421285028
"804",2134.12,2559.3,2053.4,3095.9,2049.72421881882,2134.12,84.3957811811811
"805",2152.19,2579.5,2075,3082.6,2070.61313518903,2152.19,81.5768648109661
"806",2161.5,2579.5,2069.6,3097.4,2067.68200576943,2161.5,93.8179942305687
"807",2193.63,2629.7,2117.2,3157.5,2114.97841499547,2193.63,78.6515850045325
"808",2190.83,2620.7,2115,3160.4,2109.40313873615,2190.83,81.4268612638548
"809",2176.66,2615.3,2096.5,3150.5,2097.74287955899,2176.66,78.9171204410145
"810",2188.81,2600.8,2107.1,3167.5,2095.5591672548,2188.81,93.2508327451951
"811",2182.32,2617.5,2106.3,3171.9,2103.3162492918,2182.32,79.003750708197
"812",2160.56,2585.5,2074.5,3168.6,2071.84251539159,2160.56,88.7174846084145
"813",2166.51,2591.4,2064.2,3167,2069.67216189544,2166.51,96.8378381045632
"814",2156.31,2588.8,2038.9,3138.2,2056.34634903858,2156.31,99.9636509614243
"815",2133.74,2580.5,2007,3142.3,2036.37445271003,2133.74,97.3655472899736
"816",2134.34,2570.6,2007,3142.2,2031.49772765277,2134.34,102.84227234723
"817",2152.65,2588.7,2012.4,3147.3,2043.00570248549,2152.65,109.644297514506
"818",2166.56,2599.3,2035,3190.3,2058.69115076549,2166.56,107.86884923451
"819",2151.44,2582.7,2010.5,3182.6,2038.50007381953,2151.44,112.939926180466
"820",2143.84,2557,2001.3,3191.4,2021.12442886183,2143.84,122.715571138173
"821",2113.37,2532.4,1972.6,3171.3,1995.12274061992,2113.37,118.247259380084
"822",2121.25,2530.9,2000.6,3175.1,2008.19651828215,2121.25,113.053481717853
"823",2132.98,2541.1,2006.3,3205.2,2015.53022261671,2132.98,117.44977738329
"824",2153.48,2551.1,2026.5,3234.2,2029.97127531492,2153.48,123.508724685079
"825",2190.58,2581.3,2062.7,3265.1,2062.26410315308,2190.58,128.315896846918
"826",2215.72,2635.2,2075.3,3265.1,2095.06976539823,2215.72,120.650234601775
"827",2205.82,2635.7,2060.4,3249.6,2088.19755090248,2205.82,117.622449097523
"828",2207.09,2645.6,2069.1,3251.3,2097.35893969807,2207.09,109.73106030193
"829",2185.78,2628.4,2034.9,3216.5,2072.53054901306,2185.78,113.249450986937
"830",2197.38,2672,2020.4,3222.7,2086.72178307119,2197.38,110.658216928814
"831",2173.6,2674.5,1998.2,3241.5,2076.62679012685,2173.6,96.9732098731456
"832",2158.07,2652.4,1961.5,3205.4,2048.16704434842,2158.07,109.90295565158
"833",2167.68,2662.5,1964.2,3203.9,2054.50811329545,2167.68,113.171886704552
"834",2178.1,2664.1,1983.4,3180,2065.22424454913,2178.1,112.87575545087
"835",2155.58,2642.1,1948.8,3139.3,2037.93378106129,2155.58,117.64621893871
"836",2155.81,2643,1966.8,3128.8,2047.47967191063,2155.81,108.330328089374
"837",2157.15,2658.8,1969.4,3121.4,2056.68147286437,2157.15,100.468527135627
"838",2118.17,2637.7,1952.9,3079.8,2038.82132032856,2118.17,79.3486796714383
"839",2129.36,2628.6,1977.3,3112.7,2045.86507860289,2129.36,83.4949213971142
"840",2097.45,2603.3,1924.6,3065.1,2008.09583128877,2097.45,89.3541687112288
"841",2100.55,2614.7,1922.9,3079.1,2012.6299866916,2100.55,87.9200133083955
"842",2059.15,2593,1919.3,3037.3,2000.87154518802,2059.15,58.2784548119839
"843",2067.17,2594,1897.2,3014.8,1990.79742798022,2067.17,76.3725720197792
"844",2072.81,2602.9,1899.4,3021.2,1996.16344252791,2072.81,76.6465574720944
"845",2097.33,2609.1,1927.4,3028.2,2012.97651812521,2097.33,84.3534818747876
"846",2057.83,2586.1,1902.7,2999.8,1989.88866249381,2057.83,67.9413375061915
"847",2056.89,2581,1901.3,3008.5,1986.53194578646,2056.89,70.3580542135414
"848",2070.36,2590,1905,3038.7,1992.28129557726,2070.36,78.0787044227382
"849",2016.08,2558,1876.2,2992.5,1963.03251599183,2016.08,53.0474840081708
"850",2002.3,2534.4,1879.3,3026.3,1952.35816853164,2002.3,49.9418314683587
"851",2002.3,2499.5,1852.8,2983.5,1922.76186416712,2002.3,79.5381358328825
"852",1988.67,2522.5,1876.1,3001.8,1945.32955108857,1988.67,43.3404489114255
"853",1946.49,2480.4,1833.7,2956.3,1904.350838379,1946.49,42.1391616210021
"854",1965.41,2484.8,1843.4,2984.4,1910.84348405261,1965.41,54.5665159473888
"855",1977.67,2496.9,1856.4,2998.7,1923.00352991964,1977.67,54.6664700803619
"856",2048.56,2553.4,1898.3,3032.3,1971.03504753351,2048.56,77.5249524664939
"857",2087.71,2570.2,1919,3073,1988.87350765155,2087.71,98.8364923484507
"858",2072.68,2562.7,1918.1,3100.5,1984.25855492795,2072.68,88.4214450720456
"859",2108.08,2593.3,1955.6,3141.9,2017.21221394599,2108.08,90.8677860540135
"860",2118.52,2585.3,1933,3106.7,2002.67379299116,2118.52,115.84620700884
"861",2095.58,2575.6,1906.4,3120.2,1984.4772758303,2095.58,111.102724169695
"862",2069.58,2542.5,1898.6,3085.3,1964.90078654972,2069.58,104.679213450283
"863",2055.94,2529.8,1876.3,3060.8,1948.01096396224,2055.94,107.92903603776
"864",2048.15,2530.9,1867.4,3063.2,1944.10040841478,2048.15,104.04959158522
"865",2016.6,2508.6,1842.1,3032.8,1921.09450635496,2016.6,95.5054936450424
"866",2022.64,2525.2,1841.6,3029.1,1929.09034862941,2022.64,93.5496513705925
"867",1995.85,2494.7,1824.4,3000.9,1906.02066396796,1995.85,89.8293360320411
"868",2009.45,2477.2,1831.5,2999.9,1900.93349403642,2009.45,108.516505963577
"869",2026.37,2458.6,1858.1,3029.6,1904.44140264983,2026.37,121.928597350169
"870",2064.86,2490.5,1905.7,3083.8,1942.82157515091,2064.86,122.038424849087
"871",2061.58,2506.5,1905.7,3097.4,1950.47197541678,2061.58,111.108024583216
"872",2066.18,2503.9,1905.7,3096.3,1949.20969045104,2066.18,116.970309548964
"873",2039.91,2500,1873.6,3081.3,1931.63543157405,2039.91,108.274568425949
"874",2061.37,2534.8,1911.1,3104.4,1966.97354224388,2061.37,94.3964577561155
"875",2069.39,2541,1931.7,3097.6,1980.35617614822,2069.39,89.0338238517797
"876",2043.3,2557.9,1906.1,3065.8,1976.5423340186,2043.3,66.7576659813992
"877",2056.36,2543.9,1921.5,3063.8,1977.31099604711,2056.36,79.0490039528861
"878",2090.78,2590.4,1943.9,3099.6,2010.71169646683,2090.78,80.0683035331747
"879",2098.04,2602.7,1948.4,3103.5,2018.93614697365,2098.04,79.1038530263538
"880",2073.67,2597.8,1948.4,3075.9,2016.99635559476,2073.67,56.6736444052426
"881",2091.04,2590.9,1941.1,3095.3,2009.64422331077,2091.04,81.3957766892322
"882",2112.21,2591.9,1954.5,3135.4,2016.08893073732,2112.21,96.1210692626801
"883",2112.21,2609.4,1950.2,3146.5,2022.39018468126,2112.21,89.8198153187359
"884",2091.94,2600.9,1927.5,3127.5,2007.27712956705,2091.94,84.6628704329512
"885",2089.48,2606.5,1926.5,3131,2009.48079119011,2089.48,79.9992088098873
"886",2097.2,2607,1927.8,3121,2010.54355357035,2097.2,86.6564464296489
"887",2073.29,2571.8,1911.4,3078.7,1985.79691946646,2073.29,87.4930805335393
"888",2040.05,2546.1,1893.1,3027.5,1964.94298301809,2040.05,75.1070169819116
"889",2058.79,2568.6,1934.7,3036.6,1996.49301234588,2058.79,62.2969876541183
"890",2056.27,2572.5,1945.9,3033.5,2004.01947472058,2056.27,52.250525279421
"891",2050.82,2579.4,1952.4,3047.1,2010.40739708815,2050.82,40.4126029118456
"892",2036.24,2584.7,1940,3061.1,2006.63214621196,2036.24,29.6078537880355
"893",2057.08,2594.9,1975.9,3081.4,2029.10318073084,2057.08,27.9768192691565
"894",2045.54,2576,1964,3039.6,2014.61057510411,2045.54,30.929424895887
"895",2042.38,2577.5,1982.7,3017.3,2025.00207802592,2042.38,17.3779219740777
"896",2067.26,2611,1973.7,3033.5,2036.77038181445,2067.26,30.4896181855454
"897",2046.99,2589.1,1969,3016.1,2023.94842245042,2046.99,23.0415775495783
"898",2044.04,2584.3,1969.8,3012.5,2022.04156813684,2044.04,21.9984318631634
"899",2041.85,2589.3,1954.1,3013.8,2016.70130152372,2041.85,25.1486984762805
"900",2024.19,2576,1937,2977.3,2002.29964687341,2024.19,21.890353126593
"901",2003.64,2562.8,1919.3,2943.4,1987.60515033047,2003.64,16.0348496695262
"902",2019.13,2566,1917.1,2946.4,1988.03997531399,2019.13,31.0900246860106
"903",2040.94,2581.4,1930.2,2980.6,2001.53340260479,2040.94,39.4065973952065
"904",2054.23,2598,1931.1,2973.4,2010.28336939693,2054.23,43.9466306030665
"905",2069.9,2604.7,1924.2,3013.6,2009.47338652572,2069.9,60.4266134742791
"906",2066.59,2600.7,1928.1,3034.4,2009.07753251368,2066.59,57.5124674863227
"907",2080.16,2614.7,1924.7,3058.1,2013.88341880042,2080.16,66.2765811995762
"908",2095.5,2636.1,1940.9,3070.4,2032.246744021,2095.5,63.2532559790031
"909",2102.25,2649.8,1952.1,3091.7,2044.18263024748,2102.25,58.0673697525212
"910",2100.98,2651,1949.9,3083.4,2043.82630047381,2100.98,57.1536995261854
"911",2100.98,2651,1966.6,3083.4,2052.10371872461,2100.98,48.8762812753903
"912",2110.77,2673.5,1956,3083.4,2057.93716430592,2110.77,52.8328356940824
"913",2097.34,2656.2,1927.8,3095.8,2035.22145484635,2097.34,62.118545153646
"914",2074.68,2628.8,1894.2,3065.6,2005.58504732546,2074.68,69.0949526745401
"915",2097.51,2628.8,1881.2,3065.5,1999.14326835161,2097.51,98.3667316483945
"916",2079.19,2628.8,1881.2,3065.5,1999.14326835161,2079.19,80.0467316483944
"917",2068.92,2612.3,1885.9,3065.7,1993.33865842523,2068.92,75.5813415747707
"918",2072.9,2632.4,1901.8,3051.6,2011.36683308773,2072.9,61.5331669122725
"919",2051.46,2613.1,1871.5,3032.3,1987.17002962891,2051.46,64.2899703710934
"920",2058.2,2622.3,1886.4,3065,1998.52624970802,2058.2,59.67375029198
"921",2053.41,2617.3,1864.2,3055.8,1985.21713857601,2053.41,68.1928614239941
"922",2062.08,2600.4,1859.2,3060.4,1974.33188642444,2062.08,87.7481135755552
"923",2061.76,2597,1849.1,3049.4,1967.83958646747,2061.76,93.9204135325283
"924",2059.68,2600.5,1844.1,3033.2,1967.36470307455,2059.68,92.3152969254477
"925",2064.14,2600.2,1854,3048.3,1971.86408413703,2064.14,92.2759158629742
"926",2088.25,2591.6,1872.8,3076.7,1976.45597917695,2088.25,111.794020823047
"927",2081.39,2582.8,1856.9,3054,1964.62918788298,2081.39,116.760812117015
"928",2085.62,2593.6,1860.3,3054.9,1971.62086874045,2085.62,113.999131259548
"929",2079.6,2595.5,1837.1,3028.6,1961.51039740068,2079.6,118.089602599319
"930",2050.86,2574.6,1813.3,2995.9,1939.97742323423,2050.86,110.882576765769
"931",2013.03,2525.3,1772.8,2954.2,1896.32712248262,2013.03,116.702877517379
"932",2027.67,2534.8,1780.2,2969,1904.42169796138,2027.67,123.248302038622
"933",2026.97,2525.5,1802.5,2982.2,1910.66492069966,2026.97,116.305079300342
"934",2040.79,2554.7,1826.3,3007.3,1936.41864458951,2040.79,104.371355410494
"935",2030.56,2552.4,1814.1,3022.2,1928.98197296621,2030.56,101.578027033786
"936",2026.68,2540.2,1813.4,2995.9,1923.07562305471,2026.68,103.604376945291
"937",2024.82,2536.9,1797.9,2991.6,1913.84081223026,2024.82,110.979187769736
"938",2047.44,2560.8,1827.8,3017.3,1939.99600969456,2047.44,107.443990305443
"939",2038.46,2563.7,1816.1,3034.7,1935.32657410662,2038.46,103.13342589338
"940",2077.94,2589.4,1842.4,3059.7,1960.59644983734,2077.94,117.343550162661
"941",2085.08,2621.4,1872.1,3062,1991.04651341679,2085.08,94.0334865832144
"942",2093.01,2628,1870.4,3072.7,1993.27213068618,2093.01,99.7378693138212
"943",2087.78,2617.4,1850.9,3072.5,1978.38693645828,2087.78,109.393063541725
"944",2117.8,2636.9,1874.4,3099,1999.18798965616,2117.8,118.612010343839
"945",2127.56,2635.4,1869.4,3109.9,1995.78305363804,2127.56,131.776946361957
"946",2118.96,2636,1850.1,3081.1,1987.00803472074,2118.96,131.951965279259
"947",2128.33,2642.4,1856.1,3071.3,1993.30428567766,2128.33,135.025714322338
"948",2135.49,2636,1861.9,3074.9,1992.96340573704,2135.49,142.526594262962
"949",2112.06,2621,1835,3051.1,1972.64815769856,2112.06,139.411842301441
"950",2119.29,2601,1822.5,3044.2,1956.7157384303,2119.29,162.574261569704
"951",2101.98,2597.2,1802.2,3018.6,1945.22181937993,2101.98,156.758180620074
"952",2101.82,2609.6,1805.6,3023.4,1952.93484557636,2101.82,148.885154423643
"953",2096.26,2610,1804.4,3019.5,1952.60426020163,2096.26,143.655739798373
"954",2126.44,2632.1,1827,3049.3,1974.18366416411,2126.44,152.256335835894
"955",2117.59,2623.3,1805.7,3037.7,1959.48939319235,2117.59,158.100606807653
"956",2106.05,2607.5,1802.2,3025.3,1950.18211596174,2106.05,155.867884038264
"957",2097.85,2600.4,1776.9,3009.3,1934.41863425777,2097.85,163.431365742234
"958",2127.21,2619.2,1808.4,3041.2,1958.74708295943,2127.21,168.462917040567
"959",2116.64,2617.2,1807.4,3038.2,1957.31749256152,2116.64,159.322507438475
"960",2094.16,2586.5,1795.2,3025.1,1936.36776262939,2094.16,157.792237370607
"961",2069.95,2553.2,1773.3,3001.9,1909.50272968933,2069.95,160.447270310672
"962",2041.26,2543.1,1748.6,2977,1892.71142692705,2041.26,148.548573072952
"963",2029.38,2515.8,1756.8,2992.1,1883.06334567659,2029.38,146.316654323406
"964",1989.2,2461.5,1727.1,2986.9,1841.67434845502,1989.2,147.525651544977
"965",2008.85,2467.7,1743.1,3021.1,1852.07166698717,2008.85,156.77833301283
"966",1974.14,2450.3,1721.8,3011.8,1833.09998857012,1974.14,141.040011429877
"967",2022.5,2463.3,1769,3050.6,1862.23342449126,2022.5,160.266575508736
"968",1995.22,2475,1738.6,3047,1852.99291420944,1995.22,142.227085790558
